IPT,Resource Name,Link,Logo,Organization,Type,Subtype,Events,Measurements,Occurrences,LastModified,LastPublication,NextPublication,Visibility,Author,Error
cria,ZUEC-MYX - Coleção de Myxozoa do Museu de Zoologia da UNICAMP,http://ipt1.cria.org.br/ipt/resource?r=zuec-myx,http://ipt1.cria.org.br/ipt/logo.do?r=zuec-myx,UNICAMP-IBB,Occurrence,Specimen,0,0,70,2017-11-17 00:00:00 +0000 UTC,2017-11-17 00:00:00 +0000 UTC,2017-12-17 10:26:56 +0000 UTC,Public,Suporte CRIA,
cria,ZUEC-NEM - Coleção de Nemertea do Museu de Zoologia da UNICAMP,http://ipt1.cria.org.br/ipt/resource?r=zuec-nem,http://ipt1.cria.org.br/ipt/logo.do?r=zuec-nem,UNICAMP-IBB,Occurrence,Specimen,0,0,40,2017-11-17 00:00:00 +0000 UTC,2017-11-17 00:00:00 +0000 UTC,2017-12-17 10:24:54 +0000 UTC,Public,Suporte CRIA,
cria,ZUEC-NEU - Coleção de Neuroptera do Museu de Zoologia da UNICAMP,http://ipt1.cria.org.br/ipt/resource?r=zuec-neu,http://ipt1.cria.org.br/ipt/logo.do?r=zuec-neu,UNICAMP-IBB,Occurrence,Specimen,0,0,10,2017-11-17 00:00:00 +0000 UTC,2017-11-17 00:00:00 +0000 UTC,2017-12-17 10:24:33 +0000 UTC,Public,Suporte CRIA,
cria,ZUEC-NMA - Coleção de Nematoda do Museu de Zoologia da UNICAMP,http://ipt1.cria.org.br/ipt/resource?r=zuec-nma,http://ipt1.cria.org.br/ipt/logo.do?r=zuec-nma,UNICAMP-IBB,Occurrence,Specimen,0,0,24,2017-11-17 00:00:00 +0000 UTC,2017-11-17 00:00:00 +0000 UTC,2017-12-17 10:21:10 +0000 UTC,Public,Suporte CRIA,
cria,ZUEC-OPH - Coleção de Ophiuroidea do Museu de Zoologia da UNICAMP,http://ipt1.cria.org.br/ipt/resource?r=zuec-oph,http://ipt1.cria.org.br/ipt/logo.do?r=zuec-oph,UNICAMP-IBB,Occurrence,Specimen,0,0,2780,2017-11-17 00:00:00 +0000 UTC,2017-11-17 00:00:00 +0000 UTC,2017-12-17 10:25:27 +0000 UTC,Public,Suporte CRIA,
cria,ZUEC-ORT - Coleção de Orthoptera do Museu de Zoologia da UNICAMP,http://ipt1.cria.org.br/ipt/resource?r=zuec-ort,http://ipt1.cria.org.br/ipt/logo.do?r=zuec-ort,UNICAMP-IBB,Occurrence,Specimen,0,0,2352,2017-11-17 00:00:00 +0000 UTC,2017-11-17 00:00:00 +0000 UTC,2017-12-17 10:24:01 +0000 UTC,Public,Suporte CRIA,
cria,ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP,http://ipt1.cria.org.br/ipt/resource?r=zuec-pis,http://ipt1.cria.org.br/ipt/logo.do?r=zuec-pis,UNICAMP-IBB,Occurrence,Specimen,0,0,14767,2017-11-06 00:00:00 +0000 UTC,2017-11-06 00:00:00 +0000 UTC,2017-12-06 14:41:54 +0000 UTC,Public,Suporte CRIA,
cria,ZUEC-PLA - Coleção de Platyhelmintes do Museu de Zoologia da UNICAMP,http://ipt1.cria.org.br/ipt/resource?r=zuec-pla,http://ipt1.cria.org.br/ipt/logo.do?r=zuec-pla,UNICAMP-IBB,Occurrence,Specimen,0,0,150,2017-11-17 00:00:00 +0000 UTC,2017-11-17 00:00:00 +0000 UTC,2017-12-17 10:24:12 +0000 UTC,Public,Suporte CRIA,
cria,ZUEC-POL - Coleção de Polychaeta do Museu de Zoologia da UNICAMP,http://ipt1.cria.org.br/ipt/resource?r=zuec-pol,http://ipt1.cria.org.br/ipt/logo.do?r=zuec-pol,UNICAMP-IBB,Occurrence,Specimen,0,0,18571,2017-11-06 00:00:00 +0000 UTC,2017-11-06 00:00:00 +0000 UTC,2017-12-06 16:34:00 +0000 UTC,Public,Suporte CRIA,
cria,ZUEC-POP - Coleção de Polyplacophora do Museu de Zoologia da UNICAMP,http://ipt1.cria.org.br/ipt/resource?r=zuec-pop,http://ipt1.cria.org.br/ipt/logo.do?r=zuec-pop,UNICAMP-IBB,Occurrence,Specimen,0,0,2,2017-11-17 00:00:00 +0000 UTC,2017-11-17 00:00:00 +0000 UTC,2017-12-17 10:27:28 +0000 UTC,Public,Suporte CRIA,
cria,ZUEC-POR - Coleção de Porifera do Museu de Zoologia da UNICAMP,http://ipt1.cria.org.br/ipt/resource?r=zuec-por,http://ipt1.cria.org.br/ipt/logo.do?r=zuec-por,UNICAMP-IBB,Occurrence,Specimen,0,0,83,2017-11-06 00:00:00 +0000 UTC,2017-11-06 00:00:00 +0000 UTC,2017-12-06 16:36:26 +0000 UTC,Public,Suporte CRIA,
cria,ZUEC-REP - Coleção de Répteis do Museu de Zoologia da UNICAMP,http://ipt1.cria.org.br/ipt/resource?r=zuec-rep,http://ipt1.cria.org.br/ipt/logo.do?r=zuec-rep,UNICAMP-IBB,Occurrence,Specimen,0,0,4051,2017-11-06 00:00:00 +0000 UTC,2017-11-06 00:00:00 +0000 UTC,2017-12-06 14:41:43 +0000 UTC,Public,Suporte CRIA,
biota,Occurrences in SinBIOTA,http://ipt.biota.org.br/ipt/resource?r=biotafapesp_occurences,,Programa BIOTA/FAPESP - The Virtual Institute of Biodiversity,Occurrence,Specimen,0,0,120422,2017-07-11 00:00:00 +0000 UTC,2016-01-07 00:00:00 +0000 UTC,,Public,Carlos Rebollo,
ppbio,PPBio: Amazônia Oriental - Projeto Palmeiras (UFT),https://ipt.sibbr.gov.br:/ppbio/resource?r=ppbio_amoriental_projpalmeiras,,Not registered,Occurrence,--,0,0,81,2017-07-27 00:00:00 +0000 UTC,2017-07-27 00:00:00 +0000 UTC,,Public,--,
ppbio,Efeito da perturbação sobre a diversidade de espécies de Asteraceae e insetos endófagos associados em fragmentos de Cerrado na Chapada dos Guimarães – MT,https://ipt.sibbr.gov.br:/ppbio/resource?r=ppbio_comcerrado_asteraceae_parnacg,,Not registered,Sampling event,--,13,0,654,2017-07-27 00:00:00 +0000 UTC,2017-07-27 00:00:00 +0000 UTC,,Public,--,
ppbio,ppbio_comcerrado_aves_pncg,https://ipt.sibbr.gov.br:/ppbio/resource?r=ppbio_comcerrado_aves_pncg,,Not registered,Sampling event,--,192,0,3883,2017-07-27 00:00:00 +0000 UTC,2017-07-27 00:00:00 +0000 UTC,,Public,--,
ppbio,"Morcegos do Parque Nacional da Chapada dos Guimarães, Mato Grosso - Brasil",https://ipt.sibbr.gov.br:/ppbio/resource?r=ppbio_comcerrado_morcegos_pncg,,Not registered,Sampling event,--,36,0,991,2017-07-27 00:00:00 +0000 UTC,2017-07-27 00:00:00 +0000 UTC,,Public,--,
ppbio,"Formicidae amostradas de acordo com o protocolo PAIA (PPBIO/CERRADO) no módulo do Parque Estadual do Mirador, estado do Maranhão, Brasil",https://ipt.sibbr.gov.br:/ppbio/resource?r=ppbio_comcerrado_paia_formiga_pem,,Not registered,Sampling event,--,0,0,54,2017-07-27 00:00:00 +0000 UTC,2017-07-27 00:00:00 +0000 UTC,,Public,--,
ppbio,Levantamento da vegetação arbórea-arbustiva do cerrado sul maranhense no Parque Estadual do Mirador (PEM),https://ipt.sibbr.gov.br:/ppbio/resource?r=ppbio_comcerrado_vegetacao_lenhosa_pem,,Not registered,Sampling event,--,8,0,3845,2017-08-29 00:00:00 +0000 UTC,2017-08-29 00:00:00 +0000 UTC,,Public,--,
ppbio,Coleção de Serpentes do Acervo Biológico da Amazônia Meridional (ABAM),https://ipt.sibbr.gov.br:/ppbio/resource?r=ppbio_sinop_abam_zoo,,Not registered,Occurrence,--,0,2508,228,2017-07-27 00:00:00 +0000 UTC,2017-07-27 00:00:00 +0000 UTC,,Public,--,
inpa,Acari Collection - Instituto Nacional de Pesquisas da Amazônia,http://ipt.inpa.gov.br/resource.do?r=acari,https://upload.wikimedia.org/wikipedia/commons/a/a2/Tick_male_(aka).jpg,INPA,Occurrence,Specimen,0,0,2105,2016-06-10 00:00:00 +0000 UTC,2015-10-11 00:00:00 +0000 UTC,,Public,Delano Campos,
inpa,Amblypygi Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=amblypygi,http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1009/1646.jpeg,INPA,Occurrence,Specimen,0,0,143,2017-11-25 00:00:00 +0000 UTC,2017-11-25 00:00:00 +0000 UTC,2017-12-02 21:22:55 +0000 UTC,Public,Delano Campos,
inpa,Levantamento da vegetação arbustiva do Parque Nacional do Jaú,http://ipt.inpa.gov.br/resource.do?r=arbusto-jau,,INPA,Occurrence,Observation,0,0,156,2015-07-30 00:00:00 +0000 UTC,2015-07-30 00:00:00 +0000 UTC,2017-12-02 21:22:55 +0000 UTC,Public,Maria Teresa Fernandez Piedade,
inpa,Levantamento de Arbóreas do Parque Nacional do Jaú,http://ipt.inpa.gov.br/resource.do?r=arvores,,INPA,Occurrence,Observation,0,0,456,2015-07-29 00:00:00 +0000 UTC,2015-07-29 00:00:00 +0000 UTC,2017-12-02 21:22:55 +0000 UTC,Public,Maria Teresa Fernandez Piedade,
inpa,Blattaria Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=blattaria,,INPA,Occurrence,Specimen,0,0,132,2017-11-28 00:00:00 +0000 UTC,2017-11-28 00:00:00 +0000 UTC,2017-12-05 10:03:07 +0000 UTC,Public,Roberto Santos,
inpa,Chilopoda Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=chilopoda,http://www.nadiplochilo.com/images/Pselliodes.jpg,INPA,Occurrence,Specimen,0,0,437,2015-10-08 00:00:00 +0000 UTC,2015-10-08 00:00:00 +0000 UTC,2017-12-05 10:03:07 +0000 UTC,Public,Delano Campos,
inpa,Crustacea Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=crustacea,,INPA,Occurrence,--,0,0,2017,2017-11-25 00:00:00 +0000 UTC,2017-11-25 00:00:00 +0000 UTC,2017-12-02 21:23:17 +0000 UTC,Public,Roberto Santos,
inpa,Diplopoda Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=diplopoda,https://c2.staticflickr.com/4/3232/2800868043_f71c7f0862_b.jpg,INPA,Occurrence,Specimen,0,0,348,2015-10-10 00:00:00 +0000 UTC,2015-10-10 00:00:00 +0000 UTC,2017-12-02 21:23:17 +0000 UTC,Public,Delano Campos,
inpa,Ephemeroptera  Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=ephemeroptera,,INPA,Occurrence,Specimen,0,0,17,2017-11-28 00:00:00 +0000 UTC,2017-11-28 00:00:00 +0000 UTC,2017-12-05 10:02:55 +0000 UTC,Public,Roberto Santos,
inpa,Hemiptera  Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=hemiptera,,INPA,Occurrence,Specimen,0,0,18,2017-11-25 00:00:00 +0000 UTC,2017-11-25 00:00:00 +0000 UTC,2017-12-02 21:23:06 +0000 UTC,Public,Roberto Santos,
inpa,Levantamento de Herbáceas do PARNA Jaú,http://ipt.inpa.gov.br/resource.do?r=herbaceas,,INPA,Occurrence,Specimen,0,0,17,2015-09-08 00:00:00 +0000 UTC,2015-07-30 00:00:00 +0000 UTC,2017-12-02 21:23:06 +0000 UTC,Public,Maria Teresa Fernandez Piedade,
inpa,Levantamento de Herbáceas da RDS Uatumã,http://ipt.inpa.gov.br/resource.do?r=herbaceas_uatuma,,INPA,Occurrence,--,0,0,34,2015-09-08 00:00:00 +0000 UTC,2015-07-30 00:00:00 +0000 UTC,2017-12-02 21:23:06 +0000 UTC,Public,Maria Teresa Fernandez Piedade,
inpa,Ictiologia Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=ictiologia,,INPA,Occurrence,Specimen,0,0,49279,2017-11-28 00:00:00 +0000 UTC,2017-11-28 00:00:00 +0000 UTC,2017-12-05 10:02:44 +0000 UTC,Public,Roberto Santos,
inpa,Diptera Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=inpa-diptera,http://unibio.unam.mx/irekani/retrieve/77356/9803.jpg.jpg,INPA,Occurrence,Specimen,0,0,4438,2017-11-28 00:00:00 +0000 UTC,2017-11-28 00:00:00 +0000 UTC,2017-12-05 10:03:29 +0000 UTC,Public,Delano Campos,
inpa,Herbarium - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=inpa-herbarium-collection,http://www.ecoticias.com/latam/ecoticiasbrasil.com/herbario-virtual-9560.jpg,INPA,Occurrence,Specimen,0,0,251744,2015-10-10 00:00:00 +0000 UTC,2015-10-10 00:00:00 +0000 UTC,2017-12-05 10:03:29 +0000 UTC,Public,Delano Campos,
inpa,Herpetology Collection - Instituto Nacional de Pesquisas da Amazônia,http://ipt.inpa.gov.br/resource.do?r=inpa-herpetologia,https://mail.google.com/mail/u/0/?ui=2&ik=2d2b8e82d9&view=fimg&th=15048d151075ac7b&attid=0.4&disp=inline&realattid=f_ifikyxrf3&safe=1&attbid=ANGjdJ_xPuOA--BAW3DSmSvRrXTivkoIxqFOoSCH7iDQH6V8S90ZCsrGgyBm4_IpED765ft4Uw4eInWS01X9d03nps6CZKT4AHGsET43cXx0mXqSQv6lUjLWBL6bnIo&ats=1444508803557&rm=15048d151075ac7b&zw&sz=w1416-h719,INPA,Occurrence,Specimen,0,0,35259,2017-11-28 00:00:00 +0000 UTC,2017-11-28 00:00:00 +0000 UTC,2017-12-05 10:03:40 +0000 UTC,Public,Delano Campos,
inpa,Hymenoptera Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=inpa-hymenoptera,http://www.fotofauna.org/Imagenes/InsectosUsuarios/Maxwel%20Rocha/Miniaturas/Thumb_1150_x_767_1357458__-1_-1-1_-1_id-1793.jpg?x=-1&y=-1&w=1150&h=767&bytes=1357458&offsetx=-1&offsety=-1,INPA,Occurrence,Specimen,0,0,31666,2017-11-28 00:00:00 +0000 UTC,2017-11-28 00:00:00 +0000 UTC,2017-12-05 10:03:18 +0000 UTC,Public,Delano Campos,
inpa,Nematoda Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=inpa-nematoda,http://bioweb.uwlax.edu/bio203/s2009/maiers_andr/nematode%205.bmp,INPA,Occurrence,Specimen,0,0,46,2015-10-08 00:00:00 +0000 UTC,2015-10-08 00:00:00 +0000 UTC,2017-12-05 10:03:18 +0000 UTC,Public,Delano Campos,
inpa,Opiliones Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=inpa-opiliones,http://ppbio.inpa.gov.br/sites/default/files/DSC_0071-001.JPG,INPA,Occurrence,Specimen,0,0,3440,2017-11-28 00:00:00 +0000 UTC,2017-11-28 00:00:00 +0000 UTC,2017-12-05 10:04:03 +0000 UTC,Public,Delano Campos,
inpa,Porifera Collection - Instituto Nacional de Pesquisas da Amazônia,http://ipt.inpa.gov.br/resource.do?r=inpa-porifera-collection,http://www.scielo.br/img/revistas/isz/v99n4/a02fig02n2.jpg,INPA,Occurrence,Specimen,0,0,70,2015-10-10 00:00:00 +0000 UTC,2015-10-10 00:00:00 +0000 UTC,2017-12-05 10:04:03 +0000 UTC,Public,Delano Campos,
inpa,Fish Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=inpa_fish_collection,http://ipt.inpa.gov.br/logo.do?r=inpa_fish_collection,INPA,Occurrence,Specimen,0,0,34829,2015-10-10 00:00:00 +0000 UTC,2015-10-10 00:00:00 +0000 UTC,2017-12-05 10:04:03 +0000 UTC,Public,Lucia Rapp,
inpa,Myxozoa Collection - Instituto Nacional de Pesquisas da Amazônia,http://ipt.inpa.gov.br/resource.do?r=institutonacionaldepesquisasdaamazonia-collection-myxozoa,http://www.scielo.br/img/revistas/mioc/v108n2/0074-0276-mioc-108-02-0150-gf01.jpg,INPA,Occurrence,Specimen,0,0,20,2015-10-10 00:00:00 +0000 UTC,2015-10-10 00:00:00 +0000 UTC,2017-12-05 10:04:03 +0000 UTC,Public,Delano Campos,
inpa,Onychophora Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=onychophora,,INPA,Occurrence,Specimen,0,0,2,2017-11-28 00:00:00 +0000 UTC,2017-11-28 00:00:00 +0000 UTC,2017-12-05 10:04:04 +0000 UTC,Public,Roberto Santos,
inpa,Ortopthera Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=ortopthera,,INPA,Occurrence,Specimen,0,0,8,2017-11-28 00:00:00 +0000 UTC,2017-11-28 00:00:00 +0000 UTC,2017-12-05 10:03:52 +0000 UTC,Public,Roberto Santos,
inpa,Palpigradi Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=palpigradi,http://upload.wikimedia.org/wikipedia/commons/f/fa/Live_Eukoenenia_spelaea_in_its_cave_habitat.png,INPA,Occurrence,Specimen,0,0,42,2015-10-10 00:00:00 +0000 UTC,2015-10-10 00:00:00 +0000 UTC,2017-12-05 10:03:52 +0000 UTC,Public,Delano Campos,
inpa,Pauropoda Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=pauropoda,https://upload.wikimedia.org/wikipedia/commons/2/2e/Lithobius_forficatus.jpg,INPA,Occurrence,Specimen,0,0,798,2015-10-10 00:00:00 +0000 UTC,2015-10-10 00:00:00 +0000 UTC,2017-12-05 10:03:52 +0000 UTC,Public,Delano Campos,
inpa,Phasmatodea Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=phasmatodea,,INPA,Occurrence,Specimen,0,0,1,2017-11-25 00:00:00 +0000 UTC,2017-11-25 00:00:00 +0000 UTC,2017-12-02 21:22:54 +0000 UTC,Public,Roberto Santos,
inpa,Pseudoscorpiones Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=pseudoscorpiones,http://upload.wikimedia.org/wikipedia/commons/8/83/Chernetidae_(Apatochernes)_11.JPG,INPA,Occurrence,Specimen,0,0,771,2015-10-10 00:00:00 +0000 UTC,2015-10-10 00:00:00 +0000 UTC,2017-12-02 21:22:54 +0000 UTC,Public,Delano Campos,
inpa,Levantamento do estrato arbustivo da vegetação de campina do RDS Uatumã,http://ipt.inpa.gov.br/resource.do?r=rdsuarbustos,,INPA,Occurrence,Observation,0,0,376,2015-09-11 00:00:00 +0000 UTC,2015-09-11 00:00:00 +0000 UTC,2017-12-02 21:22:54 +0000 UTC,Public,Maria Teresa Fernandez Piedade,
inpa,Levantamento de Arbóreas presentes na campina do RDSU,http://ipt.inpa.gov.br/resource.do?r=rdsuarvores,,INPA,Occurrence,Observation,0,0,516,2015-09-11 00:00:00 +0000 UTC,2015-09-11 00:00:00 +0000 UTC,2017-12-02 21:22:54 +0000 UTC,Public,Maria Teresa Fernandez Piedade,
inpa,Ricinulei Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=ricinulei,http://www.smnk.de/uploads/pics/Hoefer_Spinne_Image_401_02.jpg,INPA,Occurrence,Specimen,0,0,92,2015-10-10 00:00:00 +0000 UTC,2015-10-10 00:00:00 +0000 UTC,2017-12-02 21:22:54 +0000 UTC,Public,Delano Campos,
inpa,Schizomida Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=schizomida,http://upload.wikimedia.org/wikipedia/commons/8/82/Hubbardia_pentapeltis_male_1.jpg,INPA,Occurrence,Specimen,0,0,156,2015-10-10 00:00:00 +0000 UTC,2015-10-10 00:00:00 +0000 UTC,2017-12-02 21:22:54 +0000 UTC,Public,Delano Campos,
inpa,Scorpiones Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=scorpiones,http://www.ntnu.no/ub/scorpion-files/t_asthenes3.jpg,INPA,Occurrence,Specimen,0,0,621,2017-11-28 00:00:00 +0000 UTC,2017-11-28 00:00:00 +0000 UTC,2017-12-05 11:45:06 +0000 UTC,Public,Delano Campos,
inpa,Solifugae Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=solifugae,http://www.jornalista292.com.br/noticias_fotos/jpgaracnideo.jpg,INPA,Occurrence,Specimen,0,0,7,2015-10-10 00:00:00 +0000 UTC,2015-10-10 00:00:00 +0000 UTC,2017-12-05 11:45:06 +0000 UTC,Public,Delano Campos,
inpa,Symphyla Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=symphyla,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Symphyla_(unknown_species).jpg/640px-Symphyla_(unknown_species).jpg,INPA,Occurrence,Specimen,0,0,404,2015-10-10 00:00:00 +0000 UTC,2015-10-10 00:00:00 +0000 UTC,2017-12-05 11:45:06 +0000 UTC,Public,Delano Campos,
inpa,Thelyphonida Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),http://ipt.inpa.gov.br/resource.do?r=thelyphonida,http://www.tarantulacanada.ca/gallery/Thelyphonellus-amazonicus.jpg,INPA,Occurrence,Specimen,0,0,32,2015-10-10 00:00:00 +0000 UTC,2015-10-10 00:00:00 +0000 UTC,2017-12-05 11:45:06 +0000 UTC,Public,Delano Campos,
fiocruz,Fiocruz/CAVAISC - Coleção de Artrópodes Vetores Ápteros de Importância em Saúde das Comunidades,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_cavaisc,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_cavaisc,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,6761,2017-10-23 00:00:00 +0000 UTC,2017-10-23 00:00:00 +0000 UTC,,Public,--,
fiocruz,Fiocruz/CBAM - Coleção de Bactérias da Amazônia,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_cbam,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_cbam,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,322,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:31 +0000 UTC,Public,--,
fiocruz,Fiocruz/CBAS - Coleção de Bactérias do Ambiente e Saúde,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_cbas,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_cbas,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,432,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:46 +0000 UTC,Public,--,
fiocruz,Fiocruz/CCAMP - Coleção de Campylobacter,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_ccamp,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_ccamp,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,130,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:51 +0000 UTC,Public,--,
fiocruz,Fiocruz/CCBH - Coleção de Culturas de Bactérias de Origem Hospitalar,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_ccbh,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_ccbh,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,42,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:50 +0000 UTC,Public,--,
fiocruz,Fiocruz/CCER - Coleção de Ceratopogonidae,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_ccer,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_ccer,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,4479,2017-10-23 00:00:00 +0000 UTC,2017-10-23 00:00:00 +0000 UTC,2017-11-30 13:46:50 +0000 UTC,Public,--,
fiocruz,Fiocruz/CCFF - Coleção de Culturas de Fungos Filamentosos,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_ccff,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_ccff,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,1224,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:31 +0000 UTC,Public,--,
fiocruz,Fiocruz/CCGB - Coleção de Culturas do Gênero Bacillus e Gêneros Correlatos,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_ccgb,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_ccgb,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,1343,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 11:21:48 +0000 UTC,Public,--,
fiocruz,Fiocruz/CCULI - Coleção de Culicidae,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_cculi,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_cculi,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,3424,2017-10-23 00:00:00 +0000 UTC,2017-10-23 00:00:00 +0000 UTC,2017-11-30 11:21:48 +0000 UTC,Public,--,
fiocruz,Fiocruz/CEIOC - Coleção Entomológica do Instituto Oswaldo Cruz,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_ceioc,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_ceioc,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,28454,2017-10-23 00:00:00 +0000 UTC,2017-10-23 00:00:00 +0000 UTC,2017-11-30 11:21:48 +0000 UTC,Public,--,
fiocruz,Fiocruz/CENT - Coleção de Enterobactérias,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_cent,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_cent,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,15,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:47 +0000 UTC,Public,--,
fiocruz,Fiocruz/CFAM - Coleção de Fungos da Amazônia,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_cfam,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_cfam,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,159,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:32 +0000 UTC,Public,--,
fiocruz,Fiocruz/CFP - Coleção de Fungos Patogênicos,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_cfp,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_cfp,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,50,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:49 +0000 UTC,Public,--,
fiocruz,Fiocruz/CLEP - Coleção de Leptospira,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_clep,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_clep,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,82,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:33 +0000 UTC,Public,--,
